qualifyId,circuitId,raceId,driverId,constructorId,year,date,number,position,q1,q2,q3
5141,12,867,18,1,2012,2012-06-24,3,9,1:39.622,1:38.563,1:38.801
5142,12,867,814,10,2012,2012-06-24,11,10,1:38.858,1:38.519,1:38.992
5143,12,867,4,6,2012,2012-06-24,5,11,1:39.409,1:38.707,\N
5144,12,867,30,131,2012,2012-06-24,7,12,1:39.447,1:38.770,\N
5145,12,867,13,6,2012,2012-06-24,6,13,1:39.388,1:38.780,\N
5146,12,867,811,3,2012,2012-06-24,19,14,1:39.449,1:39.207,\N
5147,12,867,815,15,2012,2012-06-24,15,15,1:39.353,1:39.358,\N
5148,12,867,5,207,2012,2012-06-24,20,16,1:40.087,1:40.295,\N
5149,12,867,817,5,2012,2012-06-24,16,17,1:39.924,1:40.358,\N
5150,12,867,818,5,2012,2012-06-24,17,18,1:40.203,\N,\N
5151,12,867,17,9,2012,2012-06-24,2,19,1:40.395,\N,\N
5152,12,867,808,207,2012,2012-06-24,21,20,1:40.457,\N,\N
5153,12,867,37,164,2012,2012-06-24,22,21,1:42.171,\N,\N
5154,12,867,39,164,2012,2012-06-24,23,22,1:42.527,\N,\N
5155,12,867,819,206,2012,2012-06-24,25,23,1:42.675,\N,\N
5156,9,868,4,6,2012,2012-07-08,5,1,1:46.515,1:56.921,1:51.746
5157,9,868,17,9,2012,2012-07-08,2,2,1:47.276,1:55.898,1:51.793
5158,9,868,30,131,2012,2012-07-08,7,3,1:46.571,1:55.799,1:52.020
5159,9,868,20,9,2012,2012-07-08,1,4,1:46.279,1:56.931,1:52.199
5160,9,868,13,6,2012,2012-07-08,6,5,1:47.401,1:56.388,1:53.065
5161,9,868,8,208,2012,2012-07-08,9,6,1:47.309,1:56.469,1:53.290
5162,9,868,813,3,2012,2012-07-08,18,7,1:46.449,1:56.802,1:53.539
5163,9,868,1,1,2012,2012-07-08,4,8,1:47.433,1:54.897,1:53.543
5164,9,868,807,10,2012,2012-07-08,12,9,1:46.334,1:55.556,1:54.382
5165,9,868,154,208,2012,2012-07-08,10,10,1:47.043,1:56.388,\N
5166,9,868,814,10,2012,2012-07-08,11,11,1:47.582,1:57.009,\N
5167,9,868,155,15,2012,2012-07-08,14,12,1:46.649,1:57.071,\N
5168,9,868,3,131,2012,2012-07-08,8,13,1:47.724,1:57.108,\N
5169,9,868,817,5,2012,2012-07-08,16,14,1:47.266,1:57.132,\N
5170,9,868,811,3,2012,2012-07-08,19,15,1:47.105,1:57.426,\N
5171,9,868,818,5,2012,2012-07-08,17,16,1:47.705,1:57.719,\N
5172,9,868,815,15,2012,2012-07-08,15,17,1:46.494,1:57.895,\N
5173,9,868,18,1,2012,2012-07-08,3,18,1:48.044,\N,\N
5174,9,868,808,207,2012,2012-07-08,21,19,1:49.027,\N,\N
5175,9,868,5,207,2012,2012-07-08,20,20,1:49.477,\N,\N
5176,9,868,10,206,2012,2012-07-08,24,21,1:51.618,\N,\N
5177,9,868,37,164,2012,2012-07-08,22,22,1:52.742,\N,\N
5178,9,868,39,164,2012,2012-07-08,23,23,1:53.040,\N,\N
5179,9,868,819,206,2012,2012-07-08,25,24,1:54.143,\N,\N
5180,10,869,4,6,2012,2012-07-22,5,1,1:16.073,1:38.521,1:40.621
5181,10,869,20,9,2012,2012-07-22,1,2,1:16.393,1:38.309,1:41.026
5182,10,869,17,9,2012,2012-07-22,2,3,1:16.500,1:39.382,1:41.496
5183,10,869,30,131,2012,2012-07-22,7,4,1:16.686,1:38.010,1:42.459
5184,10,869,807,10,2012,2012-07-22,12,5,1:16.271,1:39.467,1:43.501
5185,10,869,813,3,2012,2012-07-22,18,6,1:16.181,1:38.731,1:43.950
5186,10,869,18,1,2012,2012-07-22,3,7,1:16.507,1:38.659,1:44.113
5187,10,869,1,1,2012,2012-07-22,4,8,1:16.221,1:37.365,1:44.186
5188,10,869,814,10,2012,2012-07-22,11,9,1:16.352,1:39.703,1:44.889
5189,10,869,8,208,2012,2012-07-22,9,10,1:15.693,1:39.729,1:45.811
5190,10,869,817,5,2012,2012-07-22,16,11,1:16.516,1:39.789,\N
5191,10,869,815,15,2012,2012-07-22,15,12,1:15.726,1:39.933,\N
5192,10,869,155,15,2012,2012-07-22,14,13,1:16.481,1:39.985,\N
5193,10,869,13,6,2012,2012-07-22,6,14,1:16.265,1:40.212,\N
5194,10,869,154,208,2012,2012-07-22,10,15,1:16.685,1:40.574,\N
5195,10,869,811,3,2012,2012-07-22,19,16,1:16.426,1:40.752,\N
5196,10,869,3,131,2012,2012-07-22,8,17,1:15.988,1:41.551,\N
5197,10,869,818,5,2012,2012-07-22,17,18,1:16.741,\N,\N
5198,10,869,5,207,2012,2012-07-22,20,19,1:17.620,\N,\N
5199,10,869,808,207,2012,2012-07-22,21,20,1:18.531,\N,\N
5200,10,869,819,206,2012,2012-07-22,25,21,1:19.220,\N,\N
5201,10,869,10,206,2012,2012-07-22,24,22,1:19.291,\N,\N
5202,10,869,37,164,2012,2012-07-22,22,23,1:19.912,\N,\N
5203,10,869,39,164,2012,2012-07-22,23,24,1:20.230,\N,\N
5204,11,870,1,1,2012,2012-07-29,4,1,1:21.794,1:21.060,1:20.953
5205,11,870,154,208,2012,2012-07-29,10,2,1:22.755,1:21.657,1:21.366
5206,11,870,20,9,2012,2012-07-29,1,3,1:22.948,1:21.407,1:21.416
5207,11,870,18,1,2012,2012-07-29,3,4,1:22.028,1:21.618,1:21.583
5208,11,870,8,208,2012,2012-07-29,9,5,1:22.234,1:21.583,1:21.730
5209,11,870,4,6,2012,2012-07-29,5,6,1:22.095,1:21.598,1:21.844
5210,11,870,13,6,2012,2012-07-29,6,7,1:22.203,1:21.534,1:21.900
5211,11,870,813,3,2012,2012-07-29,18,8,1:22.475,1:21.504,1:21.939
5212,11,870,811,3,2012,2012-07-29,19,9,1:22.271,1:21.697,1:22.343
5213,11,870,807,10,2012,2012-07-29,12,10,1:22.176,1:21.653,1:22.847
5214,11,870,17,9,2012,2012-07-29,2,11,1:22.829,1:21.715,\N
5215,11,870,814,10,2012,2012-07-29,11,12,1:21.912,1:21.813,\N
5216,11,870,3,131,2012,2012-07-29,8,13,1:22.079,1:21.895,\N
5217,11,870,815,15,2012,2012-07-29,15,14,1:22.110,1:21.895,\N
5218,11,870,155,15,2012,2012-07-29,14,15,1:22.801,1:22.300,\N
5219,11,870,818,5,2012,2012-07-29,17,16,1:22.799,1:22.380,\N
5220,11,870,30,131,2012,2012-07-29,7,17,1:22.436,1:22.723,\N
5221,11,870,817,5,2012,2012-07-29,16,18,1:23.250,\N,\N
5222,11,870,5,207,2012,2012-07-29,20,19,1:23.576,\N,\N
5223,11,870,808,207,2012,2012-07-29,21,20,1:24.167,\N,\N
5224,11,870,819,206,2012,2012-07-29,25,21,1:25.244,\N,\N
5225,11,870,10,206,2012,2012-07-29,24,22,1:25.476,\N,\N
5226,11,870,37,164,2012,2012-07-29,22,23,1:25.916,\N,\N
5227,11,870,39,164,2012,2012-07-29,23,24,1:26.178,\N,\N
5228,13,871,18,1,2012,2012-09-02,3,1,1:49.250,1:47.654,1:47.573
5229,13,871,155,15,2012,2012-09-02,14,2,1:49.686,1:48.569,1:47.871
5230,13,871,813,3,2012,2012-09-02,18,3,1:48.993,1:48.780,1:47.893
5231,13,871,8,208,2012,2012-09-02,9,4,1:49.546,1:48.414,1:48.205
5232,13,871,815,15,2012,2012-09-02,15,5,1:49.642,1:47.980,1:48.219
5233,13,871,4,6,2012,2012-09-02,5,6,1:49.401,1:48.598,1:48.313
5234,13,871,17,9,2012,2012-09-02,2,7,1:49.859,1:48.546,1:48.392
5235,13,871,1,1,2012,2012-09-02,4,8,1:49.605,1:48.563,1:48.394
5236,13,871,154,208,2012,2012-09-02,10,9,1:50.126,1:48.714,1:48.538
5237,13,871,814,10,2012,2012-09-02,11,10,1:50.033,1:48.729,1:48.890
5238,13,871,20,9,2012,2012-09-02,1,11,1:49.722,1:48.792,\N
5239,13,871,807,10,2012,2012-09-02,12,12,1:49.362,1:48.855,\N
5240,13,871,30,131,2012,2012-09-02,7,13,1:49.742,1:49.081,\N
5241,13,871,13,6,2012,2012-09-02,6,14,1:49.588,1:49.147,\N
5242,13,871,818,5,2012,2012-09-02,17,15,1:49.763,1:49.354,\N
5243,13,871,817,5,2012,2012-09-02,16,16,1:49.572,1:49.543,\N
5244,13,871,811,3,2012,2012-09-02,19,17,1:49.958,1:50.088,\N
5245,13,871,3,131,2012,2012-09-02,8,18,1:50.181,\N,\N
5246,13,871,5,207,2012,2012-09-02,20,19,1:51.739,\N,\N
5247,13,871,808,207,2012,2012-09-02,21,20,1:51.967,\N,\N
5248,13,871,10,206,2012,2012-09-02,24,21,1:52.336,\N,\N
5249,13,871,37,164,2012,2012-09-02,22,22,1:53.030,\N,\N
5250,13,871,819,206,2012,2012-09-02,25,23,1:53.493,\N,\N
5251,13,871,39,164,2012,2012-09-02,23,24,1:54.989,\N,\N
5252,14,872,1,1,2012,2012-09-09,4,1,1:24.211,1:24.394,1:24.010
5253,14,872,18,1,2012,2012-09-09,3,2,1:24.672,1:24.255,1:24.133
5254,14,872,13,6,2012,2012-09-09,6,3,1:24.882,1:24.505,1:24.247
5255,14,872,814,10,2012,2012-09-09,11,4,1:24.875,1:24.345,1:24.304
5256,14,872,30,131,2012,2012-09-09,7,5,1:25.302,1:24.675,1:24.540
5257,14,872,20,9,2012,2012-09-09,1,6,1:25.011,1:24.687,1:24.802
5258,14,872,3,131,2012,2012-09-09,8,7,1:24.689,1:24.515,1:24.833
5259,14,872,8,208,2012,2012-09-09,9,8,1:25.151,1:24.742,1:24.855
5260,14,872,155,15,2012,2012-09-09,14,9,1:25.317,1:24.683,1:25.109
5261,14,872,4,6,2012,2012-09-09,5,10,1:24.175,1:24.242,1:25.678
5262,14,872,17,9,2012,2012-09-09,2,11,1:25.556,1:24.809,\N
5263,14,872,813,3,2012,2012-09-09,18,12,1:25.103,1:24.820,\N
5264,14,872,815,15,2012,2012-09-09,15,13,1:25.300,1:24.901,\N
5265,14,872,811,3,2012,2012-09-09,19,14,1:25.135,1:25.042,\N
5266,14,872,817,5,2012,2012-09-09,16,15,1:25.728,1:25.312,\N
5267,14,872,816,208,2012,2012-09-09,10,16,1:25.834,1:25.408,\N
5268,14,872,818,5,2012,2012-09-09,17,17,1:25.649,1:25.441,\N
5269,14,872,5,207,2012,2012-09-09,20,18,1:26.382,\N,\N
5270,14,872,808,207,2012,2012-09-09,21,19,1:26.887,\N,\N
5271,14,872,10,206,2012,2012-09-09,24,20,1:27.039,\N,\N
5272,14,872,819,206,2012,2012-09-09,25,21,1:27.073,\N,\N
5273,14,872,39,164,2012,2012-09-09,23,22,1:27.441,\N,\N
5274,14,872,37,164,2012,2012-09-09,22,23,1:27.629,\N,\N
5275,15,873,1,1,2012,2012-09-23,4,1,1:48.285,1:46.665,1:46.362
5276,15,873,813,3,2012,2012-09-23,18,2,1:49.494,1:47.602,1:46.804
5277,15,873,20,9,2012,2012-09-23,1,3,1:48.240,1:46.791,1:46.905
5278,15,873,18,1,2012,2012-09-23,3,4,1:49.381,1:47.661,1:46.939
5279,15,873,4,6,2012,2012-09-23,5,5,1:49.391,1:47.567,1:47.216
5280,15,873,814,10,2012,2012-09-23,11,6,1:48.028,1:47.667,1:47.241
5281,15,873,17,9,2012,2012-09-23,2,7,1:48.717,1:47.513,1:47.475
5282,15,873,154,208,2012,2012-09-23,10,8,1:47.688,1:47.529,1:47.788
5283,15,873,30,131,2012,2012-09-23,7,9,1:49.546,1:47.823,\N
5284,15,873,3,131,2012,2012-09-23,8,10,1:49.463,1:47.943,\N
5285,15,873,807,10,2012,2012-09-23,12,11,1:49.547,1:47.975,\N
5286,15,873,8,208,2012,2012-09-23,9,12,1:48.169,1:48.261,\N
5287,15,873,13,6,2012,2012-09-23,6,13,1:49.767,1:48.344,\N
5288,15,873,815,15,2012,2012-09-23,15,14,1:49.055,1:48.505,\N
5289,15,873,817,5,2012,2012-09-23,16,15,1:49.023,1:48.774,\N
5290,15,873,818,5,2012,2012-09-23,17,16,1:49.564,1:48.849,\N
5291,15,873,811,3,2012,2012-09-23,19,17,1:49.809,\N,\N
5292,15,873,155,15,2012,2012-09-23,14,18,1:49.933,\N,\N
5293,15,873,808,207,2012,2012-09-23,21,19,1:50.846,\N,\N
5294,15,873,5,207,2012,2012-09-23,20,20,1:51.137,\N,\N
5295,15,873,10,206,2012,2012-09-23,24,21,1:51.370,\N,\N
5296,15,873,819,206,2012,2012-09-23,25,22,1:51.762,\N,\N
5297,15,873,39,164,2012,2012-09-23,23,23,1:52.372,\N,\N
5298,15,873,37,164,2012,2012-09-23,22,24,1:53.355,\N,\N
5299,22,874,20,9,2012,2012-10-07,1,1,1:32.608,1:31.501,1:30.839
5300,22,874,17,9,2012,2012-10-07,2,2,1:32.951,1:31.950,1:31.090
5301,22,874,18,1,2012,2012-10-07,3,3,1:33.077,1:31.772,1:31.290
5302,22,874,155,15,2012,2012-10-07,14,4,1:32.042,1:31.886,1:31.700
5303,22,874,154,208,2012,2012-10-07,10,5,1:32.029,1:31.988,1:31.898
5304,22,874,815,15,2012,2012-10-07,15,6,1:32.147,1:32.169,1:32.022
5305,22,874,4,6,2012,2012-10-07,5,7,1:32.459,1:31.833,1:32.114
5306,22,874,8,208,2012,2012-10-07,9,8,1:32.221,1:31.826,1:32.208
5307,22,874,1,1,2012,2012-10-07,4,9,1:33.061,1:32.121,1:32.327
5308,22,874,807,10,2012,2012-10-07,12,10,1:32.828,1:32.272,\N
5309,22,874,13,6,2012,2012-10-07,6,11,1:32.946,1:32.293,\N
5310,22,874,814,10,2012,2012-10-07,11,12,1:32.898,1:32.327,\N
5311,22,874,30,131,2012,2012-10-07,7,13,1:33.349,1:32.469,\N
5312,22,874,813,3,2012,2012-10-07,18,14,1:32.834,1:32.512,\N
5313,22,874,3,131,2012,2012-10-07,8,15,1:33.015,1:32.625,\N
5314,22,874,817,5,2012,2012-10-07,16,16,1:33.059,1:32.954,\N
5315,22,874,818,5,2012,2012-10-07,17,17,1:33.370,1:33.368,\N
5316,22,874,811,3,2012,2012-10-07,19,18,1:33.405,\N,\N
5317,22,874,5,207,2012,2012-10-07,20,19,1:34.657,\N,\N
5318,22,874,10,206,2012,2012-10-07,24,20,1:35.213,\N,\N
5319,22,874,37,164,2012,2012-10-07,22,21,1:35.385,\N,\N
5320,22,874,819,206,2012,2012-10-07,25,22,1:35.429,\N,\N
5321,22,874,808,207,2012,2012-10-07,21,23,1:35.432,\N,\N
5322,22,874,39,164,2012,2012-10-07,23,24,1:36.734,\N,\N
5323,35,875,17,9,2012,2012-10-14,2,1,1:38.397,1:38.220,1:37.242
5324,35,875,20,9,2012,2012-10-14,1,2,1:38.208,1:37.767,1:37.316
5325,35,875,1,1,2012,2012-10-14,4,3,1:39.180,1:38.000,1:37.469
5326,35,875,4,6,2012,2012-10-14,5,4,1:39.144,1:37.987,1:37.534
5327,35,875,8,208,2012,2012-10-14,9,5,1:38.887,1:38.227,1:37.625
5328,35,875,13,6,2012,2012-10-14,6,6,1:38.937,1:38.253,1:37.884
5329,35,875,154,208,2012,2012-10-14,10,7,1:38.863,1:38.275,1:37.934
5330,35,875,807,10,2012,2012-10-14,12,8,1:38.981,1:38.428,1:38.266
5331,35,875,3,131,2012,2012-10-14,8,9,1:38.999,1:38.417,1:38.361
5332,35,875,30,131,2012,2012-10-14,7,10,1:38.808,1:38.436,1:38.513
5333,35,875,18,1,2012,2012-10-14,3,11,1:38.615,1:38.441,\N
5334,35,875,815,15,2012,2012-10-14,15,12,1:38.630,1:38.460,\N
5335,35,875,155,15,2012,2012-10-14,14,13,1:38.719,1:38.594,\N
5336,35,875,814,10,2012,2012-10-14,11,14,1:38.942,1:38.643,\N
5337,35,875,813,3,2012,2012-10-14,18,15,1:39.024,1:38.725,\N
5338,35,875,817,5,2012,2012-10-14,16,16,1:38.784,1:39.084,\N
5339,35,875,818,5,2012,2012-10-14,17,17,1:38.744,1:39.340,\N
5340,35,875,811,3,2012,2012-10-14,19,18,1:39.443,\N,\N
5341,35,875,808,207,2012,2012-10-14,21,19,1:40.207,\N,\N
5342,35,875,5,207,2012,2012-10-14,20,20,1:40.333,\N,\N
5343,35,875,819,206,2012,2012-10-14,25,21,1:41.317,\N,\N
5344,35,875,10,206,2012,2012-10-14,24,22,1:41.371,\N,\N
5345,35,875,37,164,2012,2012-10-14,22,23,1:42.881,\N,\N
5346,68,876,20,9,2012,2012-10-28,1,1,1:26.387,1:25.435,1:25.283
5347,68,876,17,9,2012,2012-10-28,2,2,1:26.744,1:25.610,1:25.327
5348,68,876,1,1,2012,2012-10-28,4,3,1:26.516,1:25.816,1:25.544
5349,68,876,18,1,2012,2012-10-28,3,4,1:26.564,1:25.467,1:25.659
5350,68,876,4,6,2012,2012-10-28,5,5,1:26.829,1:25.834,1:25.773
5351,68,876,13,6,2012,2012-10-28,6,6,1:26.939,1:26.111,1:25.857
5352,68,876,8,208,2012,2012-10-28,9,7,1:26.740,1:26.101,1:26.236
5353,68,876,815,15,2012,2012-10-28,15,8,1:27.179,1:26.076,1:26.360
5354,68,876,813,3,2012,2012-10-28,18,9,1:26.048,1:25.983,1:26.713
5355,68,876,3,131,2012,2012-10-28,8,10,1:26.458,1:25.976,\N
5356,68,876,154,208,2012,2012-10-28,10,11,1:26.897,1:26.136,\N
5357,68,876,807,10,2012,2012-10-28,12,12,1:27.185,1:26.241,\N
5358,68,876,811,3,2012,2012-10-28,19,13,1:26.851,1:26.331,\N
5359,68,876,30,131,2012,2012-10-28,7,14,1:27.482,1:26.574,\N
5360,68,876,817,5,2012,2012-10-28,16,15,1:27.006,1:26.777,\N
5361,68,876,814,10,2012,2012-10-28,11,16,1:27.462,1:26.989,\N
5362,68,876,155,15,2012,2012-10-28,14,17,1:27.517,1:27.219,\N
5363,68,876,818,5,2012,2012-10-28,17,18,1:27.525,\N,\N
5364,68,876,808,207,2012,2012-10-28,21,19,1:28.756,\N,\N
5365,68,876,5,207,2012,2012-10-28,20,20,1:29.500,\N,\N
5366,68,876,10,206,2012,2012-10-28,24,21,1:29.613,\N,\N
5367,68,876,37,164,2012,2012-10-28,22,22,1:30.592,\N,\N
5368,68,876,39,164,2012,2012-10-28,23,23,1:30.593,\N,\N
5369,68,876,819,206,2012,2012-10-28,25,24,1:30.662,\N,\N
5370,24,877,1,1,2012,2012-11-04,4,1,1:41.497,1:40.901,1:40.630
5371,24,877,17,9,2012,2012-11-04,2,2,1:41.933,1:41.277,1:40.978
5372,24,877,20,9,2012,2012-11-04,1,3,1:42.160,1:41.511,1:41.073
5373,24,877,813,3,2012,2012-11-04,18,4,1:41.981,1:41.907,1:41.226
5374,24,877,8,208,2012,2012-11-04,9,5,1:42.222,1:41.532,1:41.260
5375,24,877,18,1,2012,2012-11-04,3,6,1:42.342,1:41.873,1:41.290
5376,24,877,4,6,2012,2012-11-04,5,7,1:41.939,1:41.514,1:41.582
5377,24,877,3,131,2012,2012-11-04,8,8,1:41.926,1:41.698,1:41.603
5378,24,877,13,6,2012,2012-11-04,6,9,1:41.974,1:41.846,1:41.723
5379,24,877,154,208,2012,2012-11-04,10,10,1:42.046,1:41.620,1:41.778
5380,24,877,807,10,2012,2012-11-04,12,11,1:42.579,1:42.019,\N
5381,24,877,815,15,2012,2012-11-04,15,12,1:42.624,1:42.084,\N
5382,24,877,814,10,2012,2012-11-04,11,13,1:42.572,1:42.218,\N
5383,24,877,30,131,2012,2012-11-04,7,14,1:42.735,1:42.289,\N
5384,24,877,811,3,2012,2012-11-04,19,15,1:43.298,1:42.330,\N
5385,24,877,155,15,2012,2012-11-04,14,16,1:43.582,1:42.606,\N
5386,24,877,817,5,2012,2012-11-04,16,17,1:43.280,1:42.765,\N
5387,24,877,818,5,2012,2012-11-04,17,18,1:44.058,\N,\N
5388,24,877,5,207,2012,2012-11-04,20,19,1:44.956,\N,\N
5389,24,877,819,206,2012,2012-11-04,25,20,1:45.089,\N,\N
5390,24,877,808,207,2012,2012-11-04,21,21,1:45.151,\N,\N
5391,24,877,10,206,2012,2012-11-04,24,22,1:45.426,\N,\N
5392,24,877,37,164,2012,2012-11-04,22,23,1:45.766,\N,\N
5393,24,877,39,164,2012,2012-11-04,23,24,1:46.382,\N,\N
5394,69,878,20,9,2012,2012-11-18,1,1,1:36.558,1:35.796,1:35.657
5395,69,878,1,1,2012,2012-11-18,4,2,1:37.058,1:36.795,1:35.766
5396,69,878,17,9,2012,2012-11-18,2,3,1:37.215,1:36.298,1:36.174
5397,69,878,154,208,2012,2012-11-18,10,4,1:37.486,1:36.906,1:36.587
5398,69,878,8,208,2012,2012-11-18,9,5,1:38.051,1:37.404,1:36.708
5399,69,878,30,131,2012,2012-11-18,7,6,1:37.927,1:37.102,1:36.794
5400,69,878,13,6,2012,2012-11-18,6,7,1:37.667,1:36.549,1:36.937
5401,69,878,807,10,2012,2012-11-18,12,8,1:37.756,1:37.066,1:37.141
5402,69,878,4,6,2012,2012-11-18,5,9,1:37.968,1:37.123,1:37.300
5403,69,878,813,3,2012,2012-11-18,18,10,1:37.537,1:37.011,1:37.842
5404,69,878,811,3,2012,2012-11-18,19,11,1:37.520,1:37.604,\N
5405,69,878,18,1,2012,2012-11-18,3,12,1:37.565,1:37.616,\N
5406,69,878,814,10,2012,2012-11-18,11,13,1:38.104,1:37.665,\N
5407,69,878,818,5,2012,2012-11-18,17,14,1:38.434,1:37.879,\N
5408,69,878,815,15,2012,2012-11-18,15,15,1:38.500,1:38.206,\N
5409,69,878,155,15,2012,2012-11-18,14,16,1:38.418,1:38.437,\N
5410,69,878,3,131,2012,2012-11-18,8,17,1:38.862,1:38.501,\N
5411,69,878,817,5,2012,2012-11-18,16,18,1:39.114,\N,\N
5412,69,878,10,206,2012,2012-11-18,24,19,1:40.056,\N,\N
5413,69,878,819,206,2012,2012-11-18,25,20,1:40.664,\N,\N
5414,69,878,808,207,2012,2012-11-18,21,21,1:40.809,\N,\N
5415,69,878,5,207,2012,2012-11-18,20,22,1:41.166,\N,\N
5416,69,878,37,164,2012,2012-11-18,22,23,1:42.011,\N,\N
5417,69,878,39,164,2012,2012-11-18,23,24,1:42.740,\N,\N
5418,18,879,1,1,2012,2012-11-25,4,1,1:15.075,1:13.398,1:12.458
5419,18,879,18,1,2012,2012-11-25,3,2,1:15.456,1:13.515,1:12.513
5420,18,879,17,9,2012,2012-11-25,2,3,1:16.180,1:13.667,1:12.581
5421,18,879,20,9,2012,2012-11-25,1,4,1:15.644,1:13.209,1:12.760
5422,18,879,13,6,2012,2012-11-25,6,5,1:16.263,1:14.048,1:12.987
5423,18,879,813,3,2012,2012-11-25,18,6,1:16.266,1:13.698,1:13.174
5424,18,879,807,10,2012,2012-11-25,12,7,1:15.536,1:13.704,1:13.206
5425,18,879,4,6,2012,2012-11-25,5,8,1:16.097,1:13.856,1:13.253
5426,18,879,8,208,2012,2012-11-25,9,9,1:16.432,1:13.698,1:13.298
5427,18,879,3,131,2012,2012-11-25,8,10,1:15.929,1:13.848,1:13.489
5428,18,879,814,10,2012,2012-11-25,11,11,1:15.901,1:14.121,\N
5429,18,879,811,3,2012,2012-11-25,19,12,1:15.333,1:14.219,\N
5430,18,879,815,15,2012,2012-11-25,15,13,1:15.974,1:14.234,\N
5431,18,879,30,131,2012,2012-11-25,7,14,1:16.005,1:14.334,\N
5432,18,879,155,15,2012,2012-11-25,14,15,1:16.400,1:14.380,\N
5433,18,879,817,5,2012,2012-11-25,16,16,1:16.744,1:14.574,\N
5434,18,879,818,5,2012,2012-11-25,17,17,1:16.722,1:14.619,\N
5435,18,879,154,208,2012,2012-11-25,10,18,1:16.967,\N,\N
5436,18,879,808,207,2012,2012-11-25,21,19,1:17.073,\N,\N
5437,18,879,5,207,2012,2012-11-25,20,20,1:17.086,\N,\N
5438,18,879,10,206,2012,2012-11-25,24,21,1:17.508,\N,\N
5439,18,879,819,206,2012,2012-11-25,25,22,1:18.104,\N,\N
5440,18,879,39,164,2012,2012-11-25,23,23,1:19.576,\N,\N
5441,18,879,37,164,2012,2012-11-25,22,24,1:19.699,\N,\N
5442,1,880,20,9,2013,2013-03-17,1,1,1:44.657,1:36.745,1:27.407
5443,1,880,17,9,2013,2013-03-17,2,2,1:44.472,1:36.524,1:27.827
5444,1,880,1,131,2013,2013-03-17,10,3,1:45.456,1:36.625,1:28.087
5445,1,880,13,6,2013,2013-03-17,4,4,1:44.635,1:36.666,1:28.490
5446,1,880,4,6,2013,2013-03-17,3,5,1:43.850,1:36.691,1:28.493
5447,1,880,3,131,2013,2013-03-17,9,6,1:43.380,1:36.194,1:28.523
5448,1,880,8,208,2013,2013-03-17,7,7,1:45.545,1:37.517,1:28.738
5449,1,880,154,208,2013,2013-03-17,8,8,1:44.284,1:37.641,1:29.013
5450,1,880,814,10,2013,2013-03-17,14,9,1:45.601,1:36.901,1:29.305
5451,1,880,18,1,2013,2013-03-17,5,10,1:44.688,1:36.644,1:30.357
5452,1,880,807,15,2013,2013-03-17,11,11,1:45.930,1:38.067,\N
5453,1,880,16,10,2013,2013-03-17,15,12,1:47.330,1:38.134,\N
5454,1,880,818,5,2013,2013-03-17,18,13,1:44.871,1:38.778,\N
5455,1,880,817,5,2013,2013-03-17,19,14,1:46.450,1:39.042,\N
5456,1,880,815,1,2013,2013-03-17,6,15,1:44.400,1:39.900,\N
5457,1,880,822,3,2013,2013-03-17,17,16,1:47.328,1:40.290,\N
5458,1,880,813,3,2013,2013-03-17,16,17,1:47.614,\N,\N
5459,1,880,821,15,2013,2013-03-17,12,18,1:47.776,\N,\N
5460,1,880,824,206,2013,2013-03-17,22,19,1:48.147,\N,\N
5461,1,880,820,206,2013,2013-03-17,23,20,1:48.909,\N,\N
5462,1,880,823,207,2013,2013-03-17,21,21,1:49.519,\N,\N
5463,1,880,819,207,2013,2013-03-17,20,22,1:50.626,\N,\N
5464,2,881,20,9,2013,2013-03-24,1,1,1:37.899,1:37.245,1:49.674
5465,2,881,13,6,2013,2013-03-24,4,2,1:37.712,1:36.874,1:50.587
5466,2,881,4,6,2013,2013-03-24,3,3,1:37.314,1:36.877,1:50.727
5467,2,881,1,131,2013,2013-03-24,10,4,1:37.513,1:36.517,1:51.699
5468,2,881,17,9,2013,2013-03-24,2,5,1:37.619,1:36.449,1:52.244
5469,2,881,3,131,2013,2013-03-24,9,6,1:37.239,1:36.190,1:52.519
5470,2,881,8,208,2013,2013-03-24,7,7,1:36.959,1:36.640,1:52.970
5471,2,881,18,1,2013,2013-03-24,5,8,1:37.487,1:37.117,1:53.175
5472,2,881,16,10,2013,2013-03-24,15,9,1:36.809,1:36.834,1:53.439
5473,2,881,815,1,2013,2013-03-24,6,10,1:37.702,1:37.342,1:54.136
5474,2,881,154,208,2013,2013-03-24,8,11,1:37.363,1:37.636,\N
5475,2,881,807,15,2013,2013-03-24,11,12,1:37.931,1:38.125,\N
5476,2,881,817,5,2013,2013-03-24,19,13,1:37.722,1:38.822,\N
5477,2,881,821,15,2013,2013-03-24,12,14,1:37.707,1:39.221,\N
5478,2,881,814,10,2013,2013-03-24,14,15,1:37.493,1:44.509,\N
5479,2,881,813,3,2013,2013-03-24,16,16,1:37.867,\N,\N
5480,2,881,818,5,2013,2013-03-24,18,17,1:38.157,\N,\N
5481,2,881,822,3,2013,2013-03-24,17,18,1:38.207,\N,\N
5482,2,881,824,206,2013,2013-03-24,22,19,1:38.434,\N,\N
5483,2,881,819,207,2013,2013-03-24,20,20,1:39.314,\N,\N
5484,2,881,820,206,2013,2013-03-24,23,21,1:39.672,\N,\N
5485,2,881,823,207,2013,2013-03-24,21,22,1:39.932,\N,\N
5486,17,882,1,131,2013,2013-04-14,10,1,1:35.793,1:35.078,1:34.484
